data_path,label,type
dataset/5x_plexus_kfold_v8_hd5_final/7440_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7441_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7442_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7443_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7444_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7445_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7446_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7447_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7448_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7449_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/744_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7450_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7451_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7452_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7453_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7454_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7455_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7456_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7457_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7458_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7459_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/745_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7460_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7461_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7462_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7463_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7464_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7465_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7466_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7467_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7468_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7469_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/746_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7470_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7471_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7472_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7473_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7474_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7475_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7476_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7477_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7478_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7479_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/747_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7480_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7481_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7482_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7483_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7484_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7485_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7486_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7487_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7488_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7489_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/748_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7490_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7491_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7492_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7493_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7494_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7495_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7496_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7497_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7498_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7499_S09-2723.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/749_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/74_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7500_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7501_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7502_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7503_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7504_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7505_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7506_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7507_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7508_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7509_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/750_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7510_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7511_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7512_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7513_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7514_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7515_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7516_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7517_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7518_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7519_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/751_S01-18.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7520_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7521_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7522_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7523_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7524_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7525_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7526_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7527_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7528_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7529_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/752_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7530_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7531_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7532_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7533_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7534_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7535_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7536_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7537_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7538_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7539_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/753_S01-18.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7540_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7541_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7542_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7543_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7544_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7545_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7546_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7547_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7548_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7549_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/754_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7550_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7551_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7552_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7553_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7554_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7555_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7556_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7557_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7558_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7559_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/755_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7560_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7561_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7562_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7563_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7564_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7565_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7566_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7567_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7568_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7569_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/756_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7570_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7571_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7572_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7573_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7574_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7575_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7576_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7577_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7578_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7579_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/757_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7580_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7581_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7582_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7583_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7584_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7585_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7586_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7587_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7588_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7589_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/758_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7590_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7591_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7592_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7593_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7594_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7595_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7596_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7597_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7598_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7599_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/759_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/75_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7600_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7601_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7602_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7603_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7604_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7605_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7606_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7607_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7608_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7609_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/760_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7610_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7611_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7612_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7613_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7614_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7615_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7616_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7617_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7618_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7619_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/761_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7620_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7621_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7622_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7623_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7624_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7625_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7626_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7627_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7628_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7629_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/762_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7630_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7631_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7632_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7633_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7634_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7635_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7636_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7637_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7638_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7639_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/763_S01-18.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7640_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7641_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7642_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7643_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7644_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7645_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7646_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7647_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7648_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7649_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/764_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7650_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7651_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7652_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7653_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7654_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7655_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7656_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7657_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7658_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7659_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/765_S01-18.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7660_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7661_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7662_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7663_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7664_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7665_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7666_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7667_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7668_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7669_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/766_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7670_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7671_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7672_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7673_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7674_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7675_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7676_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7677_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7678_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7679_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/767_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7680_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7681_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7682_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7683_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7684_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7685_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7686_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7687_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7688_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7689_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/768_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7690_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7691_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7692_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7693_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7694_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7695_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7696_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7697_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7698_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7699_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/769_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/76_S00-1910.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7700_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7701_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7702_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7703_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7704_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7705_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7706_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7707_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7708_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7709_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/770_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7710_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7711_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7712_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7713_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7714_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7715_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7716_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7717_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7718_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7719_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/771_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7720_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7721_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7722_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7723_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7724_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7725_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7726_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7727_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7728_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7729_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/772_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7730_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7731_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7732_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7733_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7734_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7735_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7736_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7737_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7738_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7739_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/773_S01-18.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7740_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7741_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7742_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7743_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7744_S09-2909.pkl,1,train
dataset/5x_plexus_kfold_v8_hd5_final/7745_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7746_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7747_S09-2909.pkl,0,train
dataset/5x_plexus_kfold_v8_hd5_final/7748_S09-2909.pkl,0,train
